"","DayOfYear","Tmean","daily_thermal_time","cumul_thermal_time","Berry_thermal_time","sum_daily_thermal_time","days_since_bud_burst","Matdtt","FFulindex","iStage","Vcarbo","Pcarb","Vreserve","aeration_stress","soil_water_stress","Cpool","shoot_num","berry_num_shoot","berry_num_vine","BerryDw","SugarDw","FruitDw","BerryStage","Brix","VLeafwt","VStemwt","VRootwt","root_growth","stem_growth","leaf_growth","LAI","LatNo","shoot_sqm","total_soil_water","rain","ponding","irrigation","drainage","root_uptake","evap","Pesw","water_table"
"375",2000-01-10,27.25,18.895965625,1462.726859375,15.895965625,3707.6946375,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376",2000-01-11,27.75,19.340481875,1482.06734125,16.340481875,3727.035119375,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377",2000-01-12,26.25,18.75,1500.81734125,15.75,3745.785119375,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378",2000-01-13,27.25,19.5894125,1520.40675375,16.5894125,3765.374531875,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379",2000-01-14,26.75,18.451449375,1538.858203125,15.451449375,3783.82598125,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380",2000-01-15,28.75,19.427981875,1558.286185,16.427981875,3803.253963125,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381",2000-01-16,32.5,18.5162,1576.802385,15.5162,3821.770163125,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382",2000-01-17,31.25,19.82808375,1596.63046875,16.82808375,3841.598246875,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383",2000-01-18,32.5,16.78720625,1613.417675,13.78720625,3858.385453125,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384",2000-01-19,25.75,18.25,1631.667675,15.25,3876.635453125,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385",2000-01-20,24,16.5,1648.167675,13.5,3893.135453125,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386",2000-01-21,19.75,12.25,1660.417675,9.25,3905.385453125,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387",2000-01-22,18.5,11,1671.417675,8,3916.385453125,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388",2000-01-23,17,9.5,1680.917675,6.5,3925.885453125,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389",2000-01-24,18.75,11.25,1692.167675,8.25,3937.135453125,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390",2000-01-25,21.5,14,1706.167675,11,3951.135453125,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0
"391",2000-01-26,23.75,16.25,1722.417675,13.25,3967.385453125,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0
"392",2000-01-27,21.5,14,1736.417675,11,3981.385453125,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393",2000-01-28,19.75,12.25,1748.667675,9.25,3993.635453125,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394",2000-01-29,20.25,12.75,1761.417675,9.75,4006.385453125,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395",2000-01-30,22,14.5,1775.917675,11.5,4020.885453125,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396",2000-01-31,24,16.5,1792.417675,13.5,4037.385453125,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397",2000-02-01,28.75,19.027215625,1811.444890625,16.027215625,4056.41266875,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398",2000-02-02,30.75,17.36212125,1828.807011875,14.36212125,4073.77479,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399",2000-02-03,33.75,16.620453125,1845.427465,13.620453125,4090.395243125,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400",2000-02-04,33.75,16.620453125,1862.047918125,13.620453125,4107.01569625,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401",2000-02-05,32.5,22.812585,1884.860503125,19.812585,4129.82828125,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402",2000-02-06,22.75,15.25,1900.110503125,12.25,4145.07828125,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403",2000-02-07,26,18.17805,1918.288553125,15.17805,4163.25633125,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404",2000-02-08,30,16.8435825,1935.132135625,13.8435825,4180.09991375,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405",2000-02-09,31.25,18.23788125,1953.370016875,15.23788125,4198.337795,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406",2000-02-10,31.75,19.11364125,1972.483658125,16.11364125,4217.45143625,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407",2000-02-11,20,12.5,1984.983658125,9.5,4229.95143625,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0
"408",2000-02-12,20.25,12.75,1997.733658125,9.75,4242.70143625,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0
"409",2000-02-13,20.5,13,2010.733658125,10,4255.70143625,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410",2000-02-14,22.5,15,2025.733658125,12,4270.70143625,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411",2000-02-15,24,16.5,2042.233658125,13.5,4287.20143625,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412",2000-02-16,25.75,18.3556875,2060.589345625,15.3556875,4305.55712375,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413",2000-02-17,27.5,19.51899,2080.108335625,16.51899,4325.07611375,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414",2000-02-18,28.5,19.20572375,2099.314059375,16.20572375,4344.2818375,0,0,0.520275214291281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415",2000-02-19,30,20.5392725,2140.392604375,17.5392725,4364.82111,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416",2000-02-20,24,16.5,2156.892604375,13.5,4381.32111,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0
"417",2000-02-21,21,13.5,2170.392604375,10.5,4394.82111,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0
"418",2000-02-22,24,16.5,2186.892604375,13.5,4411.32111,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"419",2000-02-23,25.5,18,2204.892604375,15,4429.32111,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420",2000-02-24,25.75,18.25,2223.142604375,15.25,4447.57111,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421",2000-02-25,28.25,20.75,2243.892604375,17.75,4468.32111,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
"422",2000-02-26,29,21.4817,2265.374304375,18.4817,4489.80281,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423",2000-02-27,24.5,17,2282.374304375,14,4506.80281,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
"424",2000-02-28,25.25,17.924125,2300.298429375,14.924125,4524.726935,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425",2000-02-29,25.75,18.25,2318.548429375,15.25,4542.976935,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426",2000-03-01,27,19.07447375,2337.622903125,16.07447375,4562.05140875,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427",2000-03-02,28.75,19.427981875,2357.050885,16.427981875,4581.479390625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428",2000-03-03,30,20.94003875,2377.99092375,17.94003875,4602.419429375,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429",2000-03-04,20.25,12.75,2390.74092375,9.75,4615.169429375,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430",2000-03-05,20,12.5,2403.24092375,9.5,4627.669429375,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431",2000-03-06,19.75,12.25,2415.49092375,9.25,4639.919429375,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432",2000-03-07,20.25,12.75,2428.24092375,9.75,4652.669429375,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433",2000-03-08,21,13.5,2441.74092375,10.5,4666.169429375,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434",2000-03-09,21.75,14.25,2455.99092375,11.25,4680.419429375,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
"435",2000-03-10,24,16.5,2472.49092375,13.5,4696.919429375,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436",2000-03-11,26.5,19,2491.49092375,16,4715.919429375,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437",2000-03-12,27,19.5,2510.99092375,16.5,4735.419429375,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438",2000-03-13,28.5,19.60649,2530.59741375,16.60649,4755.025919375,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439",2000-03-14,20.5,13,2543.59741375,10,4768.025919375,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440",2000-03-15,19.75,12.25,2555.84741375,9.25,4780.275919375,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441",2000-03-16,23,15.5,2571.34741375,12.5,4795.775919375,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442",2000-03-17,27,18.27294125,2589.620355,15.27294125,4814.048860625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443",2000-03-18,25.75,18.25,2607.870355,15.25,4832.298860625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444",2000-03-19,22.25,14.75,2622.620355,11.75,4847.048860625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0
"445",2000-03-20,18,10.5,2633.120355,7.5,4857.548860625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0
"446",2000-03-21,18.75,11.25,2644.370355,8.25,4868.798860625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447",2000-03-22,21,13.5,2657.870355,10.5,4882.298860625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448",2000-03-23,16,8.5,2666.370355,5.5,4890.798860625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
"449",2000-03-24,15,7.672175,2674.04253,4.672175,4898.471035625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450",2000-03-25,19.25,11.75,2685.79253,8.75,4910.221035625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451",2000-03-26,22.75,15.25,2701.04253,12.25,4925.471035625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452",2000-03-27,23.75,16.25,2717.29253,13.25,4941.721035625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453",2000-03-28,21.25,13.75,2731.04253,10.75,4955.471035625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454",2000-03-29,17,9.5,2740.54253,6.5,4964.971035625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0
"455",2000-03-30,17.25,9.75,2750.29253,6.75,4974.721035625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456",2000-03-31,17.5,10,2760.29253,7,4984.721035625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457",2000-04-01,18.25,10.75,2771.04253,7.75,4995.471035625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458",2000-04-02,20,12.5,2783.54253,9.5,5007.971035625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459",2000-04-03,19.25,11.75,2795.29253,8.75,5019.721035625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460",2000-04-04,21,13.5,2808.79253,10.5,5033.221035625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461",2000-04-05,17.25,9.75,2818.54253,6.75,5042.971035625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
"462",2000-04-06,16,8.5,2827.04253,5.5,5051.471035625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463",2000-04-07,16.75,9.25,2836.29253,6.25,5060.721035625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464",2000-04-08,19.5,12,2848.29253,9,5072.721035625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465",2000-04-09,22.25,14.75,2863.04253,11.75,5087.471035625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466",2000-04-10,22,14.5,2877.54253,11.5,5101.971035625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"467",2000-04-11,21.5,14,2891.54253,11,5115.971035625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468",2000-04-12,17,9.5,2901.04253,6.5,5125.471035625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,0,0,0,0,0,0,0
"469",2000-04-13,18.5,11,2912.04253,8,5136.471035625,0,0,0.520275214291281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,0,0,0,0,0,0,0
"470",2000-04-14,20.5,13,2925.04253,10,5149.471035625,0,0,0.520275214291281,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,0,0,0,0,0,0,0
"471",2000-04-15,18,10.5,2925.04253,7.5,5159.971035625,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0
"472",2000-04-16,17.5,10,0,7,5169.971035625,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473",2000-04-17,15.5,8,0,5,5177.971035625,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
"474",2000-04-18,16,8.5,0,5.5,5186.471035625,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",2000-04-19,14.75,7.394275,0,4.394275,5193.865310625,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476",2000-04-20,15.25,7.75,0,4.75,5201.615310625,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477",2000-04-21,13.25,5.864425,0,2.864425,5207.479735625,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478",2000-04-22,11.25,4.365,0,1.365,5211.844735625,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479",2000-04-23,11.25,4.365,0,1.365,5216.209735625,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480",2000-04-24,14.25,6.75,0,3.75,5222.959735625,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481",2000-04-25,13,6.08,0,3.08,5229.039735625,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482",2000-04-26,14.75,7.4207875,0,4.4207875,5236.460523125,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483",2000-04-27,17.25,9.75,0,6.75,5246.210523125,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484",2000-04-28,19.25,11.75,0,8.75,5257.960523125,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"485",2000-04-29,21.25,13.75,0,10.75,5271.710523125,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"486",2000-04-30,15.75,8.25,0,5.25,5279.960523125,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0,0,0,0,0,0,0
"487",2000-05-01,12.5,5.36,0,2.36,5285.320523125,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0
"488",2000-05-02,14.25,6.75,0,3.75,5292.070523125,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489",2000-05-03,16.25,8.75,0,5.75,5300.820523125,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"490",2000-05-04,15.5,8,0,5,5308.820523125,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0
"491",2000-05-05,13.75,6.25,0,3.25,5315.070523125,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"492",2000-05-06,12.5,5,0,2,5320.070523125,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0
"493",2000-05-07,12.5,5.1583,0,2.1583,5325.228823125,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494",2000-05-08,12,5.1,0,2.1,5330.328823125,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495",2000-05-09,12.75,5.72,0,2.72,5336.048823125,0,0,0.520275214291281,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
